,,Test Plate,Test Plate,Test Plate,Test Plate,Guard Ring,Lower Guard,Backside Cooling,Test Plate,Guard Ring,Lower Guard,Test Plate,Guard Ring,Lower Guard,Test Plate,Guard Ring,Lower Guard,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Chamber,Test Plate,Guard Ring,Backside Cooling,Test Plate,Test Plate,,
Time,Clock,RCT,RCT CLO,RCF,Average Surface Temp,Average Surface Temp,Average Surface Temp,Average Surface Temp,Heater Voltage,Heater Voltage,Heater Voltage,Heater % On,Heater % On,Heater % On,Heat Flux Generated,Heat Flux Generated,Heat Flux Generated,Amb Temp,Ambient Temp 1,Ambient Temp 2,Air Velocity,Raw Air Velocity,Chamber Temp,Amb RH,Heater % Out,Steam % Out,Fan % Output,Board Temp,Heater TC (Overtemp),Boiler TC (Overtemp),Flow Setpoint,Flow Setpoint,Cooler % Output,Heat Flux Measured,DHS Sensor Delta Temperature,EventText,SystemEventText
Seconds,,degC.m2/W,Clo,degC.m2/W,degC,degC,degC,degC,V,V,V,%,%,%,W/m2,W/m2,W/m2,degC,degC,degC,m/sec,m/sec,degC,%RH,%,%,%,degC,degC,degC,ml/(hr.m2),ml/(hr.m2),%,W/m2,degC,,
371.9453031,11:52:29 AM,∞,∞,∞,36.25,35.08,35,22.35,47.91,47.91,47.93,0,5.75,37.73,0,127.3,26,21.37,21.37,21.37,0.11,0.11,21.28,63.1,0,0,0,23.8,21.6,24,0,0,0,106.3,0.25,,
372.0433435,11:52:29 AM,∞,∞,∞,36.25,35.08,35,22.35,47.77,47.74,47.88,0,5.75,37.73,0,127.3,26,21.37,21.37,21.37,0.11,0.11,21.28,63.1,0,0,0,23.8,21.6,23.8,0,0,0,106.3,0.25,,
372.1434077,11:52:29 AM,∞,∞,∞,36.25,35.08,35,22.35,47.77,47.74,47.88,0,5.75,37.73,0,127.3,26,21.37,21.37,21.37,0.11,0.11,21.28,63.1,0,0,0,23.8,21.6,23.8,0,0,0,106.3,0.25,,
372.2423408,11:52:29 AM,∞,∞,∞,36.25,35.08,35,22.35,47.77,47.74,47.88,0,5.72,37.73,0,127.3,26,21.37,21.37,21.37,0.11,0.11,21.28,63.1,0,0,0,23.8,21.6,23.8,0,0,0,106.3,0.25,,
372.3464803,11:52:29 AM,∞,∞,∞,36.25,35.08,35,22.35,47.77,47.74,47.88,0,5.72,37.73,0,127.3,26,21.37,21.37,21.37,0.11,0.11,21.28,63.1,0,0,0,23.8,21.6,23.8,0,0,0,106.3,0.25,,
372.4465525,11:52:29 AM,∞,∞,∞,36.25,35.08,35,22.35,47.77,47.74,47.88,0,5.72,37.73,0,127.3,26,21.37,21.37,21.37,0.11,0.11,21.28,63.1,0,0,0,23.8,21.5,23.6,0,0,0,106.3,0.25,,
372.5425333,11:52:29 AM,∞,∞,∞,36.25,35.08,35,22.35,47.77,47.74,47.88,0,5.72,37.73,0,127.3,26,21.37,21.37,21.37,0.11,0.11,21.28,63.1,0,0,0,23.8,21.5,23.6,0,0,0,106.3,0.25,,
372.642376,11:52:30 AM,∞,∞,∞,36.25,35.08,35,22.35,47.77,47.74,47.88,0,5.72,37.73,0,126.8,26,21.37,21.37,21.37,0.11,0.11,21.28,63.1,0,0,0,23.8,21.5,23.6,0,0,0,106.3,0.25,,
372.7473094,11:52:30 AM,∞,∞,∞,36.25,35.08,35,22.35,47.77,47.74,47.88,0,5.72,37.73,0,126.8,26,21.37,21.37,21.37,0.11,0.11,21.28,63.1,0,0,0,23.8,21.5,23.6,0,0,0,106.3,0.25,,
372.8470429,11:52:30 AM,∞,∞,∞,36.25,35.08,35,22.35,47.77,47.74,47.88,0,5.72,37.73,0,126.8,26,21.37,21.37,21.37,0.11,0.11,21.28,63.1,0,0,0,23.8,21.6,23.9,0,0,0,106.3,0.25,,
372.945024,11:52:30 AM,∞,∞,∞,36.25,35.08,35,22.35,47.77,47.74,47.88,0,5.72,37.73,0,126.8,26,21.37,21.37,21.37,0.11,0.11,21.28,63.1,0,0,0,23.8,21.6,23.9,0,0,0,106.3,0.25,,
373.042549,11:52:30 AM,∞,∞,∞,36.25,35.08,35,22.35,47.77,47.74,47.88,0,5.72,37.73,0,126.8,26,21.37,21.37,21.37,0.11,0.11,21.28,63.1,0,0,0,23.8,21.6,23.9,0,0,0,106.3,0.25,,
373.1443124,11:52:30 AM,∞,∞,∞,36.25,35.08,35,22.35,47.77,47.74,47.88,0,5.72,37.73,0,126.8,26,21.37,21.37,21.37,0.11,0.11,21.28,63.1,0,0,0,23.8,21.5,24.1,0,0,0,106.4,0.25,,
373.2450268,11:52:30 AM,∞,∞,∞,36.25,35.08,35,22.35,47.77,47.74,47.88,0,5.72,37.73,0,126.8,26,21.37,21.37,21.37,0.11,0.11,21.27,63.1,0,0,0,23.8,21.5,24.1,0,0,0,106.4,0.25,,
373.3426104,11:52:30 AM,∞,∞,∞,36.25,35.08,35,22.35,47.77,47.74,47.88,0,5.72,37.73,0,126.8,26,21.37,21.37,21.37,0.12,0.11,21.27,63.2,0,0,0,23.8,21.5,24.1,0,0,0,106.4,0.25,,
373.4451388,11:52:30 AM,∞,∞,∞,36.25,35.08,35,22.35,47.77,47.74,47.88,0,5.72,37.73,0,126.8,26,21.37,21.37,21.37,0.12,0.11,21.27,63.2,0,0,0,23.8,21.5,24.1,0,0,0,106.4,0.25,,
373.5425233,11:52:30 AM,∞,∞,∞,36.25,35.08,35,22.35,47.91,47.93,47.67,0,5.72,37.73,0,126.8,26,21.37,21.37,21.37,0.12,0.12,21.27,63.2,0,0,0,23.8,21.7,23.9,0,0,0,106.4,0.25,,
373.6473269,11:52:31 AM,∞,∞,∞,36.25,35.08,35,22.35,47.91,47.93,47.67,0,5.72,37.73,0,126.8,26,21.37,21.37,21.37,0.12,0.12,21.27,63.2,0,0,0,23.8,21.7,23.9,0,0,0,106.4,0.25,,
373.7425003,11:52:31 AM,∞,∞,∞,36.25,35.08,35,22.35,47.91,47.93,47.67,0,5.72,37.75,0,126.8,26,21.37,21.37,21.37,0.12,0.12,21.27,63.2,0,0,0,23.8,21.7,23.9,0,0,0,106.4,0.25,,
373.8438433,11:52:31 AM,∞,∞,∞,36.25,35.08,35,22.35,47.91,47.93,47.67,0,5.72,37.75,0,126.8,26,21.37,21.38,21.37,0.12,0.12,21.27,63.2,0,0,0,23.8,21.7,23.9,0,0,0,106.4,0.25,,
373.9424358,11:52:31 AM,∞,∞,∞,36.25,35.08,35,22.35,47.91,47.93,47.67,0,5.72,37.75,0,126.8,26,21.37,21.38,21.37,0.12,0.12,21.27,63.2,0,0,0,23.8,21.4,24,0,0,0,106.4,0.25,,
374.0441416,11:52:31 AM,∞,∞,∞,36.25,35.08,35,22.35,47.91,47.93,47.67,0,5.72,37.75,0,126.5,26,21.37,21.38,21.37,0.12,0.12,21.27,63.2,0,0,0,23.8,21.4,24,0,0,0,106.4,0.25,,
374.1442858,11:52:31 AM,∞,∞,∞,36.25,35.08,35,22.35,47.91,47.93,47.67,0,5.72,37.75,0,126.5,26,21.37,21.38,21.37,0.12,0.12,21.27,63.2,0,0,0,23.8,21.4,24,0,0,0,106.4,0.25,,
374.2425289,11:52:31 AM,∞,∞,∞,36.24,35.08,35,22.35,47.91,47.93,47.67,0,5.72,37.75,0,126.5,26,21.37,21.38,21.37,0.12,0.12,21.27,63.2,0,0,0,23.8,21.4,24,0,0,0,106.4,0.25,,
374.3466861,11:52:31 AM,∞,∞,∞,36.24,35.08,35,22.35,47.91,47.93,47.67,0,5.72,37.75,0,126.5,26,21.37,21.38,21.37,0.12,0.12,21.27,63.2,0,0,0,23.8,21.6,23.8,0,0,0,106.4,0.25,,
374.4456142,11:52:31 AM,∞,∞,∞,36.24,35.08,35,22.35,47.91,47.93,47.67,0,5.72,37.75,0,126.5,26,21.37,21.38,21.37,0.12,0.12,21.27,63.2,0,0,0,23.8,21.6,23.8,0,0,0,106.4,0.25,,
374.5426498,11:52:31 AM,∞,∞,∞,36.24,35.08,35,22.35,47.91,47.93,47.67,0,5.72,37.75,0,126.5,26,21.37,21.38,21.37,0.12,0.12,21.27,63.2,0,0,0,23.8,21.6,23.8,0,0,0,105.3,0.25,,
374.6424763,11:52:32 AM,∞,∞,∞,36.24,35.08,35,22.35,47.91,47.93,47.67,0,5.72,37.75,0,126.5,26,21.37,21.38,21.37,0.12,0.12,21.27,63.2,0,0,0,23.8,21.6,23.8,0,0,0,105.3,0.25,,
374.7473423,11:52:32 AM,∞,∞,∞,36.24,35.08,35,22.35,47.91,47.93,47.67,0,5.72,37.75,0,126.5,26,21.37,21.38,21.37,0.12,0.12,21.27,63.2,0,0,0,23.8,21.6,23.9,0,0,0,105.3,0.25,,
374.8472895,11:52:32 AM,∞,∞,∞,36.24,35.08,35,22.35,47.91,47.93,47.67,0,5.72,37.75,0,126.5,26,21.37,21.38,21.37,0.12,0.12,21.27,63.1,0,0,0,23.8,21.6,23.9,0,0,0,105.3,0.25,,
374.9472394,11:52:32 AM,∞,∞,∞,36.24,35.08,35,22.35,47.91,47.91,47.94,0,5.72,37.75,0,126.5,26,21.37,21.38,21.37,0.12,0.12,21.27,63.1,0,0,0,23.8,21.6,23.9,0,0,0,105.3,0.25,,
375.0423674,11:52:32 AM,∞,∞,∞,36.24,35.08,35,22.35,47.91,47.91,47.94,0,5.72,37.75,0,126.5,26,21.37,21.38,21.37,0.12,0.12,21.27,63.1,0,0,0,23.8,21.6,23.9,0,0,0,105.3,0.25,,
375.1472153,11:52:32 AM,∞,∞,∞,36.24,35.08,35,22.35,47.91,47.91,47.94,0,5.64,37.76,0,126.5,26,21.37,21.38,21.37,0.12,0.12,21.28,63.1,0,0,0,23.8,21.4,24.1,0,0,0,105.3,0.25,,
375.2423763,11:52:32 AM,∞,∞,∞,36.24,35.08,35,22.35,47.91,47.91,47.94,0,5.64,37.76,0,126.5,26,21.37,21.38,21.37,0.12,0.12,21.28,63.1,0,0,0,23.8,21.4,24.1,0,0,0,105.3,0.25,,
375.3423879,11:52:32 AM,∞,∞,∞,36.24,35.08,35,22.35,47.91,47.91,47.94,0,5.64,37.76,0,126.5,26,21.37,21.38,21.37,0.12,0.12,21.28,63.1,0,0,0,23.8,21.4,24.1,0,0,0,105.3,0.25,,
375.4444094,11:52:32 AM,∞,∞,∞,36.24,35.08,35,22.35,47.91,47.91,47.94,0,5.64,37.76,0,124.7,26,21.37,21.38,21.37,0.12,0.12,21.28,63.1,0,0,0,23.8,21.5,24.1,0,0,0,105.3,0.25,,
375.5460379,11:52:32 AM,∞,∞,∞,36.24,35.08,35,22.35,47.91,47.91,47.94,0,5.64,37.76,0,124.7,26,21.37,21.38,21.37,0.12,0.12,21.28,63.1,0,0,0,23.8,21.5,24,0,0,0,105.3,0.25,,
375.6450783,11:52:33 AM,∞,∞,∞,36.24,35.08,35,22.35,47.91,47.91,47.94,0,5.64,37.76,0,124.7,26,21.37,21.38,21.37,0.12,0.12,21.28,63.1,0,0,0,23.8,21.5,24,0,0,0,105.3,0.25,,
375.7423836,11:52:33 AM,∞,∞,∞,36.22,35.08,35,22.35,47.91,47.91,47.94,0,5.64,37.76,0,124.7,26,21.37,21.38,21.37,0.12,0.12,21.28,63.1,0,0,0,23.8,21.5,24,0,0,0,105.3,0.25,,
375.8472042,11:52:33 AM,∞,∞,∞,36.22,35.08,35,22.35,47.91,47.91,47.94,0,5.64,37.76,0,124.7,26,21.37,21.38,21.37,0.12,0.12,21.28,63.1,0,0,0,23.8,21.5,24.3,0,0,0,105.3,0.25,,
375.9449944,11:52:33 AM,∞,∞,∞,36.22,35.08,35,22.35,47.91,47.91,47.94,0,5.64,37.76,0,124.7,26,21.37,21.38,21.37,0.12,0.12,21.28,63.1,0,0,0,23.8,21.5,24.3,0,0,0,104.7,0.25,,
376.0441634,11:52:33 AM,∞,∞,∞,36.22,35.08,35,22.35,47.91,47.91,47.94,0,5.64,37.76,0,124.7,26,21.37,21.38,21.37,0.12,0.12,21.28,63.1,0,0,0,23.8,21.5,24.3,0,0,0,104.7,0.25,,
376.1461859,11:52:33 AM,∞,∞,∞,36.22,35.08,35,22.35,47.91,47.91,47.94,0,5.64,37.76,0,124.7,26,21.37,21.38,21.37,0.12,0.12,21.28,63.1,0,0,0,23.8,21.5,24.3,0,0,0,104.7,0.25,,
376.2424263,11:52:33 AM,∞,∞,∞,36.22,35.08,35,22.35,47.91,47.91,47.94,0,5.64,37.76,0,124.7,26,21.37,21.38,21.37,0.12,0.12,21.28,63.1,0,0,0,23.8,21.5,23.7,0,0,0,104.7,0.25,,
376.3469433,11:52:33 AM,∞,∞,∞,36.22,35.08,35,22.35,47.77,47.76,47.88,0,5.64,37.76,0,124.7,26,21.37,21.38,21.37,0.12,0.12,21.28,63.1,0,0,0,23.8,21.5,23.7,0,0,0,104.7,0.25,,
376.447129,11:52:33 AM,∞,∞,∞,36.22,35.08,35,22.35,47.77,47.76,47.88,0,5.64,37.76,0,124.7,26,21.37,21.38,21.37,0.12,0.12,21.28,63.1,0,0,0,23.8,21.5,23.7,0,0,0,104.7,0.25,,
376.5465476,11:52:33 AM,∞,∞,∞,36.22,35.08,35,22.35,47.77,47.76,47.88,0,5.6,37.74,0,124.7,26,21.37,21.38,21.37,0.12,0.12,21.28,63.1,0,0,0,23.8,21.5,23.7,0,0,0,104.7,0.25,,
376.6455129,11:52:34 AM,∞,∞,∞,36.22,35.08,35,22.35,47.77,47.76,47.88,0,5.6,37.74,0,124.7,26,21.37,21.38,21.37,0.12,0.12,21.28,63.1,0,0,0,23.8,21.6,24,0,0,0,104.7,0.25,,
376.7465709,11:52:34 AM,∞,∞,∞,36.22,35.08,35,22.35,47.77,47.76,47.88,0,5.6,37.74,0,124.7,26,21.37,21.38,21.37,0.12,0.12,21.28,63.1,0,0,0,23.8,21.6,24,0,0,0,104.7,0.25,,
376.8468346,11:52:34 AM,∞,∞,∞,36.22,35.08,35,22.35,47.77,47.76,47.88,0,5.6,37.74,0,124.3,26,21.37,21.38,21.37,0.12,0.12,21.28,63.1,0,0,0,23.8,21.6,24,0,0,0,104.7,0.25,,
376.9451931,11:52:34 AM,∞,∞,∞,36.22,35.08,35,22.35,47.77,47.76,47.88,0,5.6,37.74,0,124.3,26,21.37,21.38,21.38,0.12,0.12,21.28,63.1,0,0,0,23.8,21.6,24,0,0,0,104.7,0.25,,
377.04255,11:52:34 AM,∞,∞,∞,36.22,35.08,35,22.35,47.77,47.76,47.88,0,5.6,37.74,0,124.3,26,21.37,21.38,21.38,0.12,0.12,21.27,63.1,0,0,0,23.8,21.6,24,0,0,0,104.7,0.25,,
377.1474126,11:52:34 AM,∞,∞,∞,36.22,35.08,35,22.35,47.77,47.76,47.88,0,5.6,37.74,0,124.3,26,21.37,21.38,21.38,0.12,0.12,21.27,63.1,0,0,0,23.8,21.6,24,0,0,0,104.7,0.25,,
377.2470456,11:52:34 AM,∞,∞,∞,36.22,35.08,35,22.35,47.77,47.76,47.88,0,5.6,37.74,0,124.3,26,21.37,21.38,21.38,0.12,0.12,21.27,63.1,0,0,0,23.8,21.6,24,0,0,0,104.7,0.25,,
377.3426307,11:52:34 AM,∞,∞,∞,36.22,35.08,35,22.35,47.77,47.76,47.88,0,5.6,37.74,0,124.3,26,21.37,21.38,21.38,0.12,0.12,21.27,63.1,0,0,0,23.8,21.6,24,0,0,0,104.3,0.24,,
377.4444795,11:52:34 AM,∞,∞,∞,36.22,35.08,35,22.35,47.77,47.76,47.88,0,5.6,37.74,0,124.3,26,21.37,21.38,21.38,0.12,0.12,21.27,63.1,0,0,0,23.8,21.6,23.9,0,0,0,104.3,0.24,,
377.5424956,11:52:34 AM,∞,∞,∞,36.22,35.08,35,22.35,47.77,47.76,47.88,0,5.6,37.74,0,124.3,26,21.37,21.38,21.38,0.12,0.12,21.27,63.1,0,0,0,23.8,21.6,23.9,0,0,0,104.3,0.24,,
377.644416,11:52:35 AM,∞,∞,∞,36.22,35.08,35,22.35,47.77,47.76,47.88,0,5.6,37.74,0,124.3,26,21.37,21.38,21.38,0.12,0.12,21.27,63.1,0,0,0,23.8,21.6,23.9,0,0,0,104.3,0.24,,
377.745488,11:52:35 AM,∞,∞,∞,36.22,35.08,35,22.35,47.91,47.91,47.93,0,5.6,37.74,0,124.3,26,21.37,21.38,21.38,0.12,0.12,21.27,63.1,0,0,0,23.8,21.5,23.9,0,0,0,104.3,0.24,,
377.8438568,11:52:35 AM,∞,∞,∞,36.22,35.08,35,22.35,47.91,47.91,47.93,0,5.6,37.74,0,124.3,26,21.37,21.38,21.38,0.12,0.12,21.27,63.1,0,0,0,23.8,21.5,23.7,0,0,0,104.3,0.24,,
377.9448968,11:52:35 AM,∞,∞,∞,36.22,35.08,35,22.35,47.91,47.91,47.93,0,5.6,37.74,0,124.3,26,21.37,21.38,21.38,0.12,0.12,21.27,63.1,0,0,0,23.8,21.5,23.7,0,0,0,104.3,0.24,,
378.0445235,11:52:35 AM,∞,∞,∞,36.22,35.08,35,22.35,47.91,47.91,47.93,0,5.6,37.74,0,124.3,26,21.37,21.38,21.38,0.12,0.12,21.27,63.1,0,0,0,23.8,21.5,23.7,0,0,0,104.3,0.24,,
378.1446778,11:52:35 AM,∞,∞,∞,36.22,35.08,35,22.35,47.91,47.91,47.93,0,5.6,37.74,0,124.3,26,21.37,21.38,21.38,0.12,0.12,21.27,63.1,0,0,0,23.8,21.7,24,0,0,0,104.3,0.24,,
378.2424383,11:52:35 AM,∞,∞,∞,36.22,35.08,35,22.35,47.91,47.91,47.93,0,5.6,37.74,0,124.3,26,21.37,21.38,21.38,0.12,0.12,21.27,63.1,0,0,0,23.8,21.7,24,0,0,0,104.3,0.24,,
378.3424442,11:52:35 AM,∞,∞,∞,36.22,35.08,35,22.35,47.91,47.91,47.93,0,5.6,37.74,0,123.9,26,21.37,21.38,21.38,0.12,0.12,21.27,63.1,0,0,0,23.8,21.7,24,0,0,0,104.3,0.24,,
378.4452296,11:52:35 AM,∞,∞,∞,36.22,35.08,35,22.35,47.91,47.91,47.93,0,5.6,37.74,0,123.9,26,21.37,21.38,21.38,0.12,0.12,21.27,63.1,0,0,0,23.8,21.7,24,0,0,0,104.3,0.24,,
378.5470527,11:52:35 AM,∞,∞,∞,36.21,35.08,35,22.35,47.91,47.91,47.93,0,5.6,37.74,0,123.9,26,21.37,21.38,21.38,0.12,0.12,21.27,63.1,0,0,0,23.8,21.6,24,0,0,0,104.3,0.24,,
378.6443577,11:52:36 AM,∞,∞,∞,36.21,35.08,35,22.35,47.91,47.91,47.93,0,5.6,37.74,0,123.9,26,21.37,21.38,21.38,0.12,0.12,21.27,63.1,0,0,0,23.8,21.6,24,0,0,0,104.3,0.24,,
378.7474374,11:52:36 AM,∞,∞,∞,36.21,35.08,35,22.35,47.91,47.91,47.93,0,5.6,37.74,0,123.9,26,21.37,21.38,21.38,0.12,0.12,21.27,63.2,0,0,0,23.8,21.6,24,0,0,0,104.3,0.24,,
378.8464332,11:52:36 AM,∞,∞,∞,36.21,35.08,35,22.35,47.91,47.91,47.93,0,5.6,37.74,0,123.9,26,21.37,21.38,21.38,0.12,0.12,21.27,63.2,0,0,0,23.8,21.6,24,0,0,0,104.3,0.24,,
378.9462151,11:52:36 AM,∞,∞,∞,36.21,35.08,35,22.35,47.91,47.91,47.93,0,5.6,37.74,0,123.9,26,21.37,21.38,21.38,0.12,0.12,21.26,63.2,0,0,0,23.8,21.6,23.9,0,0,0,104.3,0.24,,
379.0470142,11:52:36 AM,∞,∞,∞,36.21,35.08,35,22.35,47.91,47.91,47.93,0,5.6,37.74,0,123.9,26,21.37,21.38,21.38,0.12,0.12,21.26,63.2,0,0,0,23.8,21.6,23.9,0,0,0,104.3,0.24,,
379.144955,11:52:36 AM,∞,∞,∞,36.21,35.08,35,22.35,47.91,47.91,47.93,0,5.6,37.74,0,123.9,26,21.37,21.38,21.38,0.12,0.12,21.26,63.2,0,0,0,23.8,21.6,23.9,0,0,0,104.3,0.24,,
379.2426746,11:52:36 AM,∞,∞,∞,36.21,35.08,35,22.35,47.91,47.91,47.86,0,5.6,37.74,0,123.9,26,21.37,21.38,21.38,0.12,0.12,21.26,63.2,0,0,0,23.8,21.6,23.9,0,0,0,104.3,0.24,,
379.3424637,11:52:36 AM,∞,∞,∞,36.21,35.08,35,22.35,47.91,47.91,47.86,0,5.6,37.74,0,123.9,26,21.37,21.38,21.38,0.12,0.12,21.26,63.2,0,0,0,23.8,21.6,24.1,0,0,0,104.3,0.24,,
379.4472709,11:52:36 AM,∞,∞,∞,36.21,35.08,35,22.35,47.91,47.91,47.86,0,5.53,37.73,0,123.9,26,21.37,21.38,21.38,0.12,0.12,21.26,63.2,0,0,0,23.8,21.6,24.1,0,0,0,104.3,0.24,,
379.542617,11:52:36 AM,∞,∞,∞,36.21,35.08,35,22.35,47.91,47.91,47.86,0,5.53,37.73,0,123.9,26,21.37,21.38,21.38,0.12,0.12,21.26,63.2,0,0,0,23.8,21.6,24.1,0,0,0,104.3,0.24,,
379.644087,11:52:37 AM,∞,∞,∞,36.21,35.08,35,22.35,47.91,47.91,47.86,0,5.53,37.73,0,123.9,26,21.37,21.38,21.38,0.12,0.12,21.26,63.2,0,0,0,23.8,21.5,24.1,0,0,0,104.3,0.24,,
379.7426351,11:52:37 AM,∞,∞,∞,36.21,35.08,35,22.35,47.91,47.91,47.86,0,5.53,37.73,0,122.1,26,21.37,21.38,21.38,0.12,0.12,21.26,63.2,0,0,0,23.8,21.5,23.9,0,0,0,104.3,0.24,,
379.8435663,11:52:37 AM,∞,∞,∞,36.21,35.08,35,22.35,47.91,47.91,47.86,0,5.53,37.73,0,122.1,26,21.37,21.38,21.38,0.12,0.12,21.26,63.2,0,0,0,23.8,21.5,23.9,0,0,0,104.3,0.24,,
379.9440534,11:52:37 AM,∞,∞,∞,36.2,35.08,35,22.35,47.91,47.91,47.86,0,5.53,37.73,0,122.1,26,21.37,21.38,21.38,0.12,0.12,21.26,63.2,0,0,0,23.8,21.5,23.9,0,0,0,104.3,0.24,,
380.0454575,11:52:37 AM,∞,∞,∞,36.2,35.08,35,22.35,47.91,47.91,47.86,0,5.53,37.73,0,122.1,26,21.37,21.38,21.38,0.12,0.12,21.26,63.2,0,0,0,23.8,21.6,23.7,0,0,0,104.3,0.24,,
380.1454837,11:52:37 AM,∞,∞,∞,36.2,35.08,35,22.35,47.91,47.91,47.86,0,5.53,37.73,0,122.1,26,21.37,21.38,21.38,0.12,0.12,21.26,63.2,0,0,0,23.8,21.6,23.7,0,0,0,104.3,0.24,,
380.2441393,11:52:37 AM,∞,∞,∞,36.2,35.08,35,22.35,47.91,47.91,47.86,0,5.53,37.73,0,122.1,26,21.37,21.38,21.38,0.12,0.12,21.26,63.2,0,0,0,23.8,21.6,23.7,0,0,0,104.1,0.24,,
380.3424878,11:52:37 AM,∞,∞,∞,36.2,35.08,35,22.35,47.91,47.91,47.86,0,5.53,37.73,0,122.1,26,21.37,21.38,21.38,0.12,0.12,21.26,63.2,0,0,0,23.8,21.6,23.7,0,0,0,104.1,0.24,,
380.4447482,11:52:37 AM,∞,∞,∞,36.2,35.08,35,22.35,47.91,47.91,47.86,0,5.53,37.73,0,122.1,26,21.37,21.38,21.38,0.12,0.12,21.26,63.2,0,0,0,23.8,21.6,23.6,0,0,0,104.1,0.24,,
380.5434188,11:52:37 AM,∞,∞,∞,36.2,35.08,35,22.35,47.91,47.91,47.86,0,5.53,37.73,0,122.1,26,21.37,21.38,21.38,0.12,0.12,21.26,63.2,0,0,0,23.8,21.6,23.6,0,0,0,104.1,0.24,,
380.6476073,11:52:38 AM,∞,∞,∞,36.2,35.08,35,22.35,47.93,47.93,47.96,0,5.53,37.73,0,122.1,26,21.38,21.38,21.38,0.12,0.12,21.26,63.2,0,0,0,23.8,21.6,23.6,0,0,0,104.1,0.24,,
380.7430329,11:52:38 AM,∞,∞,∞,36.2,35.08,35,22.35,47.93,47.93,47.96,0,5.53,37.73,0,122.1,26,21.38,21.38,21.38,0.12,0.12,21.26,63.2,0,0,0,23.8,21.6,23.6,0,0,0,104.1,0.24,,
380.843788,11:52:38 AM,∞,∞,∞,36.2,35.08,35,22.35,47.93,47.93,47.96,0,5.52,37.74,0,122.1,26,21.38,21.38,21.38,0.12,0.12,21.29,63.2,0,0,0,23.8,21.7,23.9,0,0,0,104.1,0.24,,
380.9443714,11:52:38 AM,∞,∞,∞,36.2,35.08,35,22.35,47.93,47.93,47.96,0,5.52,37.74,0,122.1,26,21.38,21.38,21.38,0.12,0.12,21.29,63.2,0,0,0,23.8,21.7,23.9,0,0,0,104.1,0.24,,
381.0425021,11:52:38 AM,∞,∞,∞,36.2,35.08,35,22.35,47.93,47.93,47.96,0,5.52,37.74,0,122.1,26,21.38,21.38,21.38,0.12,0.12,21.29,63.2,0,0,0,23.8,21.7,23.9,0,0,0,104.1,0.24,,
381.1425205,11:52:38 AM,∞,∞,∞,36.2,35.08,35,22.35,47.93,47.93,47.96,0,5.52,37.74,0,122,26,21.38,21.38,21.38,0.12,0.12,21.29,63.2,0,0,0,23.8,21.7,23.9,0,0,0,104.1,0.24,,
381.2464165,11:52:38 AM,∞,∞,∞,36.2,35.08,35,22.35,47.93,47.93,47.96,0,5.52,37.74,0,122,26,21.38,21.38,21.38,0.12,0.12,21.29,63.2,0,0,0,23.8,21.5,24.1,0,0,0,104.1,0.24,,
381.3426538,11:52:38 AM,∞,∞,∞,36.2,35.08,35,22.35,47.93,47.93,47.96,0,5.52,37.74,0,122,26,21.38,21.38,21.38,0.12,0.12,21.29,63.2,0,0,0,23.8,21.5,24.1,0,0,0,104.1,0.24,,
381.4466422,11:52:38 AM,∞,∞,∞,36.19,35.07,35,22.35,47.93,47.93,47.96,0,5.52,37.74,0,122,26,21.38,21.38,21.38,0.12,0.12,21.29,63.2,0,0,0,23.8,21.5,24.1,0,0,0,104.1,0.24,,
381.5435576,11:52:38 AM,∞,∞,∞,36.19,35.07,35,22.35,47.93,47.93,47.96,0,5.52,37.74,0,122,26,21.38,21.38,21.38,0.12,0.12,21.29,63.2,0,0,0,23.8,21.5,24.1,0,0,0,104.1,0.24,,
381.6433135,11:52:39 AM,∞,∞,∞,36.19,35.07,35,22.35,47.93,47.93,47.96,0,5.52,37.74,0,122,26,21.38,21.38,21.38,0.12,0.12,21.29,63.2,0,0,0,23.8,21.7,23.9,0,0,0,103.6,0.24,,
381.7448612,11:52:39 AM,∞,∞,∞,36.19,35.07,35,22.35,47.93,47.93,47.96,0,5.52,37.74,0,122,26,21.38,21.38,21.38,0.12,0.12,21.29,63.2,0,0,0,23.8,21.7,23.9,0,0,0,103.6,0.24,,
381.8427141,11:52:39 AM,∞,∞,∞,36.19,35.07,35,22.35,47.93,47.93,47.96,0,5.52,37.74,0,122,26,21.38,21.38,21.38,0.12,0.12,21.29,63.2,0,0,0,23.8,21.7,23.9,0,0,0,103.6,0.24,,
381.94509,11:52:39 AM,∞,∞,∞,36.19,35.07,35,22.35,47.93,47.93,47.96,0,5.52,37.74,0,122,26,21.38,21.38,21.38,0.12,0.12,21.29,63.2,0,0,0,23.8,21.5,23.9,0,0,0,103.6,0.24,,
382.0433864,11:52:39 AM,∞,∞,∞,36.19,35.07,35,22.35,47.91,47.91,47.93,0,5.52,37.74,0,122,26,21.38,21.38,21.38,0.12,0.12,21.29,63.2,0,0,0,23.8,21.5,24.1,0,0,0,103.6,0.24,,
382.1447256,11:52:39 AM,∞,∞,∞,36.19,35.07,35,22.35,47.91,47.91,47.93,0,5.52,37.74,0,122,26,21.38,21.38,21.38,0.12,0.12,21.29,63.2,0,0,0,23.8,21.5,24.1,0,0,0,103.6,0.24,,
